"","x","z","phand","response","bhand","pitch","pred"
"50175",0.9,-2,"right","benefit","right","slider",-2.58991922839209
"50176",0.9,-2,"right","benefit","right","splitter",-1.80475475507584
"50177",0.9,-2,"right","whiff","left","changeup",0.805777604485139
"50178",0.9,-2,"right","whiff","left","curveball",0.382638422900307
"50179",0.9,-2,"right","whiff","left","cutter",-0.510727791392209
"50180",0.9,-2,"right","whiff","left","fastball",-4.61117999040777
"50181",0.9,-2,"right","whiff","left","sinker",-0.432604157864485
"50182",0.9,-2,"right","whiff","left","slider",1.38205693764309
"50183",0.9,-2,"right","whiff","left","splitter",1.59990349916195
"50184",0.9,-2,"right","whiff","right","changeup",0.566102115961905
"50185",0.9,-2,"right","whiff","right","curveball",0.252796754895713
"50186",0.9,-2,"right","whiff","right","cutter",1.6734095349209
"50187",0.9,-2,"right","whiff","right","fastball",-4.97929150592772
"50188",0.9,-2,"right","whiff","right","sinker",0.676855389660513
"50189",0.9,-2,"right","whiff","right","slider",1.07242819883031
"50190",0.9,-2,"right","whiff","right","splitter",2.34691814100187
"50191",0.9,-1.9,"right","barrel","left","changeup",-6.71898576729552
"50192",0.9,-1.9,"right","barrel","left","curveball",-5.62935684940751
"50193",0.9,-1.9,"right","barrel","left","cutter",-5.97102166829552
"50194",0.9,-1.9,"right","barrel","left","fastball",-5.35871656878552
"50195",0.9,-1.9,"right","barrel","left","sinker",-6.49322970328959
"50196",0.9,-1.9,"right","barrel","left","slider",-6.68702071849122
"50197",0.9,-1.9,"right","barrel","left","splitter",-7.6537231584901
"50198",0.9,-1.9,"right","barrel","right","changeup",-4.27205384366883
"50199",0.9,-1.9,"right","barrel","right","curveball",-7.58548802251558
"50200",0.9,-1.9,"right","barrel","right","cutter",-7.20466706248497
"50201",0.9,-1.9,"right","barrel","right","fastball",-5.28929797076567
"50202",0.9,-1.9,"right","barrel","right","sinker",-4.7031885854993
"50203",0.9,-1.9,"right","barrel","right","slider",-6.76160588563354
"50204",0.9,-1.9,"right","barrel","right","splitter",-6.77459762447711
"50205",0.9,-1.9,"right","benefit","left","changeup",-2.33617167019796
"50206",0.9,-1.9,"right","benefit","left","curveball",-3.4497299163126
"50207",0.9,-1.9,"right","benefit","left","cutter",-3.72708598044682
"50208",0.9,-1.9,"right","benefit","left","fastball",-4.3612234722778
"50209",0.9,-1.9,"right","benefit","left","sinker",-3.13809576559307
"50210",0.9,-1.9,"right","benefit","left","slider",-1.9438699050886
"50211",0.9,-1.9,"right","benefit","left","splitter",-1.61253193101432
"50212",0.9,-1.9,"right","benefit","right","changeup",-1.74650814943745
"50213",0.9,-1.9,"right","benefit","right","curveball",-3.21598569456904
"50214",0.9,-1.9,"right","benefit","right","cutter",-3.50676804777701
"50215",0.9,-1.9,"right","benefit","right","fastball",-4.11792276612226
"50216",0.9,-1.9,"right","benefit","right","sinker",-3.27181777041974
"50217",0.9,-1.9,"right","benefit","right","slider",-2.44240971859075
"50218",0.9,-1.9,"right","benefit","right","splitter",-1.64084972900377
"50219",0.9,-1.9,"right","whiff","left","changeup",0.998393885877356
"50220",0.9,-1.9,"right","whiff","left","curveball",0.513219508627325
"50221",0.9,-1.9,"right","whiff","left","cutter",-0.387604213572089
"50222",0.9,-1.9,"right","whiff","left","fastball",-4.16896578305544
"50223",0.9,-1.9,"right","whiff","left","sinker",-0.249639885960837
"50224",0.9,-1.9,"right","whiff","left","slider",1.5153323100616
"50225",0.9,-1.9,"right","whiff","left","splitter",1.86171031747439
"50226",0.9,-1.9,"right","whiff","right","changeup",0.837293352184681
"50227",0.9,-1.9,"right","whiff","right","curveball",0.343967159499626
"50228",0.9,-1.9,"right","whiff","right","cutter",1.79652202187956
"50229",0.9,-1.9,"right","whiff","right","fastball",-4.54290652881554
"50230",0.9,-1.9,"right","whiff","right","sinker",0.752427324177995
"50231",0.9,-1.9,"right","whiff","right","slider",1.18559326856831
"50232",0.9,-1.9,"right","whiff","right","splitter",2.55311395040741
"50233",0.9,-1.8,"right","barrel","left","changeup",-6.16375395172652
"50234",0.9,-1.8,"right","barrel","left","curveball",-5.08493847201777
"50235",0.9,-1.8,"right","barrel","left","cutter",-5.51349111241998
"50236",0.9,-1.8,"right","barrel","left","fastball",-4.94558686574162
"50237",0.9,-1.8,"right","barrel","left","sinker",-5.85725877805795
"50238",0.9,-1.8,"right","barrel","left","slider",-6.09182829901353
"50239",0.9,-1.8,"right","barrel","left","splitter",-7.27481438758559
"50240",0.9,-1.8,"right","barrel","right","changeup",-3.80505946530894
"50241",0.9,-1.8,"right","barrel","right","curveball",-6.70749657056118
"50242",0.9,-1.8,"right","barrel","right","cutter",-6.60194261280464
"50243",0.9,-1.8,"right","barrel","right","fastball",-4.86510153803188
"50244",0.9,-1.8,"right","barrel","right","sinker",-4.23766980840227
"50245",0.9,-1.8,"right","barrel","right","slider",-6.04782772091606
"50246",0.9,-1.8,"right","barrel","right","splitter",-5.98685433682349
"50247",0.9,-1.8,"right","benefit","left","changeup",-2.08021702613062
"50248",0.9,-1.8,"right","benefit","left","curveball",-3.32252858719584
"50249",0.9,-1.8,"right","benefit","left","cutter",-3.43561539083605
"50250",0.9,-1.8,"right","benefit","left","fastball",-3.86154573765726
"50251",0.9,-1.8,"right","benefit","left","sinker",-2.69703902116607
"50252",0.9,-1.8,"right","benefit","left","slider",-1.82837765659475
"50253",0.9,-1.8,"right","benefit","left","splitter",-1.39658418831312
"50254",0.9,-1.8,"right","benefit","right","changeup",-1.49707133823738
"50255",0.9,-1.8,"right","benefit","right","curveball",-3.10016550637424
"50256",0.9,-1.8,"right","benefit","right","cutter",-3.26488282277535
"50257",0.9,-1.8,"right","benefit","right","fastball",-3.60556560303611
"50258",0.9,-1.8,"right","benefit","right","sinker",-2.81755922383758
"50259",0.9,-1.8,"right","benefit","right","slider",-2.30206970016014
"50260",0.9,-1.8,"right","benefit","right","splitter",-1.48672159334866
"50261",0.9,-1.8,"right","whiff","left","changeup",1.16833467638738
"50262",0.9,-1.8,"right","whiff","left","curveball",0.626143073572195
"50263",0.9,-1.8,"right","whiff","left","cutter",-0.275829445798904
"50264",0.9,-1.8,"right","whiff","left","fastball",-3.74879511626834
"50265",0.9,-1.8,"right","whiff","left","sinker",-0.0807609266276303
"50266",0.9,-1.8,"right","whiff","left","slider",1.6276837380943
"50267",0.9,-1.8,"right","whiff","left","splitter",2.0908278845864
"50268",0.9,-1.8,"right","whiff","right","changeup",1.07919155478827
"50269",0.9,-1.8,"right","whiff","right","curveball",0.423369453237725
"50270",0.9,-1.8,"right","whiff","right","cutter",1.90144628517463
"50271",0.9,-1.8,"right","whiff","right","fastball",-4.12714568788632
"50272",0.9,-1.8,"right","whiff","right","sinker",0.819781507351735
"50273",0.9,-1.8,"right","whiff","right","slider",1.28139187517082
"50274",0.9,-1.8,"right","whiff","right","splitter",2.72917311154831
"50275",0.9,-1.7,"right","barrel","left","changeup",-5.63853466672881
"50276",0.9,-1.7,"right","barrel","left","curveball",-4.5758450106345
"50277",0.9,-1.7,"right","barrel","left","cutter",-5.08317696321873
"50278",0.9,-1.7,"right","barrel","left","fastball",-4.55478849799739
"50279",0.9,-1.7,"right","barrel","left","sinker",-5.26175310147506
"50280",0.9,-1.7,"right","barrel","left","slider",-5.53377495784376
"50281",0.9,-1.7,"right","barrel","left","splitter",-6.90010120657104
"50282",0.9,-1.7,"right","barrel","right","changeup",-3.36330802631986
"50283",0.9,-1.7,"right","barrel","right","curveball",-5.88933519398104
"50284",0.9,-1.7,"right","barrel","right","cutter",-6.03179786310704
"50285",0.9,-1.7,"right","barrel","right","fastball",-4.46199122144412
"50286",0.9,-1.7,"right","barrel","right","sinker",-3.79731420844562
"50287",0.9,-1.7,"right","barrel","right","slider",-5.3766623806526
"50288",0.9,-1.7,"right","barrel","right","splitter",-5.24739078600934
"50289",0.9,-1.7,"right","benefit","left","changeup",-1.84042736385001
"50290",0.9,-1.7,"right","benefit","left","curveball",-3.197245649546
"50291",0.9,-1.7,"right","benefit","left","cutter",-3.15989996823127
"50292",0.9,-1.7,"right","benefit","left","fastball",-3.393368877186
"50293",0.9,-1.7,"right","benefit","left","sinker",-2.28645897758115
"50294",0.9,-1.7,"right","benefit","left","slider",-1.71912267786289
"50295",0.9,-1.7,"right","benefit","left","splitter",-1.1961308789201
"50296",0.9,-1.7,"right","benefit","right","changeup",-1.26509546177361
"50297",0.9,-1.7,"right","benefit","right","curveball",-2.98600121137545
"50298",0.9,-1.7,"right","benefit","right","cutter",-3.03496388677462
"50299",0.9,-1.7,"right","benefit","right","fastball",-3.12599452025788
"50300",0.9,-1.7,"right","benefit","right","sinker",-2.39319586279999
"50301",0.9,-1.7,"right","benefit","right","slider",-2.16897990155148
"50302",0.9,-1.7,"right","benefit","right","splitter",-1.3423703481105
"50303",0.9,-1.7,"right","whiff","left","changeup",1.31577727648118
"50304",0.9,-1.7,"right","whiff","left","curveball",0.721532106673259
"50305",0.9,-1.7,"right","whiff","left","cutter",-0.175240498145465
"50306",0.9,-1.7,"right","whiff","left","fastball",-3.35049671975482
"50307",0.9,-1.7,"right","whiff","left","sinker",0.0742308275768697
"50308",0.9,-1.7,"right","whiff","left","slider",1.71949793921145
"50309",0.9,-1.7,"right","whiff","left","splitter",2.28748781765791
"50310",0.9,-1.7,"right","whiff","right","changeup",1.29201045660794
"50311",0.9,-1.7,"right","whiff","right","curveball",0.491132077287213
"50312",0.9,-1.7,"right","whiff","right","cutter",1.98856674409822
"50313",0.9,-1.7,"right","whiff","right","fastball",-3.73187282704359
"50314",0.9,-1.7,"right","whiff","right","sinker",0.879089276166467
"50315",0.9,-1.7,"right","whiff","right","slider",1.36007693491617
"50316",0.9,-1.7,"right","whiff","right","splitter",2.87553807946584
"50317",0.9,-1.6,"right","barrel","left","changeup",-5.14332791230241
"50318",0.9,-1.6,"right","barrel","left","curveball",-4.10207646525769
"50319",0.9,-1.6,"right","barrel","left","cutter",-4.68007922069178
"50320",0.9,-1.6,"right","barrel","left","fastball",-4.18632146555284
"50321",0.9,-1.6,"right","barrel","left","sinker",-4.70648473271898
"50322",0.9,-1.6,"right","barrel","left","slider",-5.01286069498189
"50323",0.9,-1.6,"right","barrel","left","splitter",-6.53019333405571
"50324",0.9,-1.6,"right","barrel","right","changeup",-2.94679952670158
"50325",0.9,-1.6,"right","barrel","right","curveball",-5.13054074083298
"50326",0.9,-1.6,"right","barrel","right","cutter",-5.49423281339216
"50327",0.9,-1.6,"right","barrel","right","fastball",-4.0799670210024
"50328",0.9,-1.6,"right","barrel","right","sinker",-3.38212178562935
"50329",0.9,-1.6,"right","barrel","right","slider",-4.74795898028264
"50330",0.9,-1.6,"right","barrel","right","splitter",-4.55620697203464
"50331",0.9,-1.6,"right","benefit","left","changeup",-1.61680268335615
"50332",0.9,-1.6,"right","benefit","left","curveball",-3.07415989109206
"50333",0.9,-1.6,"right","benefit","left","cutter",-2.89993971263248
"50334",0.9,-1.6,"right","benefit","left","fastball",-2.95643430383422
"50335",0.9,-1.6,"right","benefit","left","sinker",-1.90610720202665
"50336",0.9,-1.6,"right","benefit","left","slider",-1.61616831005372
"50337",0.9,-1.6,"right","benefit","left","splitter",-1.01117200283526
"50338",0.9,-1.6,"right","benefit","right","changeup",-1.05043159564546
"50339",0.9,-1.6,"right","benefit","right","curveball",-2.87373345008403
"50340",0.9,-1.6,"right","benefit","right","cutter",-2.81708105798036
"50341",0.9,-1.6,"right","benefit","right","fastball",-2.67893664257213
"50342",0.9,-1.6,"right","benefit","right","sinker",-1.99852774179995
"50343",0.9,-1.6,"right","benefit","right","slider",-2.04323570725438
"50344",0.9,-1.6,"right","benefit","right","splitter",-1.20779599328931
"50345",0.9,-1.6,"right","whiff","left","changeup",1.440931175059
"50346",0.9,-1.6,"right","whiff","left","curveball",0.79953192518782
"50347",0.9,-1.6,"right","whiff","left","cutter",-0.0856447902910897
"50348",0.9,-1.6,"right","whiff","left","fastball",-2.97386822955131
"50349",0.9,-1.6,"right","whiff","left","sinker",0.215569449980489
"50350",0.9,-1.6,"right","whiff","left","slider",1.79123183842502
"50351",0.9,-1.6,"right","whiff","left","splitter",2.45196378333636
"50352",0.9,-1.6,"right","whiff","right","changeup",1.47600259311423
"50353",0.9,-1.6,"right","whiff","right","curveball",0.547406790983907
"50354",0.9,-1.6,"right","whiff","right","cutter",2.05833760825599
"50355",0.9,-1.6,"right","whiff","right","fastball",-3.35692707140894
"50356",0.9,-1.6,"right","whiff","right","sinker",0.930553073386815
"50357",0.9,-1.6,"right","whiff","right","slider",1.42194728036921
"50358",0.9,-1.6,"right","whiff","right","splitter",2.99273163575273
"50359",0.9,-1.5,"right","barrel","left","changeup",-4.6781336884473
"50360",0.9,-1.5,"right","barrel","left","curveball",-3.66363283588736
"50361",0.9,-1.5,"right","barrel","left","cutter",-4.30419788483911
"50362",0.9,-1.5,"right","barrel","left","fastball",-3.84018576840795
"50363",0.9,-1.5,"right","barrel","left","sinker",-4.19118321157274
"50364",0.9,-1.5,"right","barrel","left","slider",-4.52908551042793
"50365",0.9,-1.5,"right","barrel","left","splitter",-6.16581422372353
"50366",0.9,-1.5,"right","barrel","right","changeup",-2.5555339664541
"50367",0.9,-1.5,"right","barrel","right","curveball",-4.43056366420526
"50368",0.9,-1.5,"right","barrel","right","cutter",-4.98924746366
"50369",0.9,-1.5,"right","barrel","right","fastball",-3.71902893670672
"50370",0.9,-1.5,"right","barrel","right","sinker",-2.99209253995346
"50371",0.9,-1.5,"right","barrel","right","slider",-4.16153848969375
"50372",0.9,-1.5,"right","barrel","right","splitter",-3.91330289489939
"50373",0.9,-1.5,"right","benefit","left","changeup",-1.40934298464903
"50374",0.9,-1.5,"right","benefit","left","curveball",-2.95360210378709
"50375",0.9,-1.5,"right","benefit","left","cutter",-2.65573462403968
"50376",0.9,-1.5,"right","benefit","left","fastball",-2.55043519452567
"50377",0.9,-1.5,"right","benefit","left","sinker",-1.55568891978177
"50378",0.9,-1.5,"right","benefit","left","slider",-1.51958970979743
"50379",0.9,-1.5,"right","benefit","left","splitter",-0.841707560058597
"50380",0.9,-1.5,"right","benefit","right","changeup",-0.852903035542663
"50381",0.9,-1.5,"right","benefit","right","curveball",-2.7636477513682
"50382",0.9,-1.5,"right","benefit","right","cutter",-2.61131717827609
"50383",0.9,-1.5,"right","benefit","right","fastball",-2.26406819344182
"50384",0.9,-1.5,"right","benefit","right","sinker",-1.63331761809722
"50385",0.9,-1.5,"right","benefit","right","slider",-1.92495029449416
"50386",0.9,-1.5,"right","benefit","right","splitter",-1.08299852888506
"50387",0.9,-1.5,"right","whiff","left","changeup",1.54404493845012
"50388",0.9,-1.5,"right","whiff","left","curveball",0.860314953417072
"50389",0.9,-1.5,"right","whiff","left","cutter",-0.00681381856157692
"50390",0.9,-1.5,"right","whiff","left","fastball",-2.61866953332942
"50391",0.9,-1.5,"right","whiff","left","sinker",0.343532677245265
"50392",0.9,-1.5,"right","whiff","left","slider",1.84342759416378
"50393",0.9,-1.5,"right","whiff","left","splitter",2.58458049722206
"50394",0.9,-1.5,"right","whiff","right","changeup",1.63146760698445
"50395",0.9,-1.5,"right","whiff","right","curveball",0.592373662393461
"50396",0.9,-1.5,"right","whiff","right","cutter",2.11129781414664
"50397",0.9,-1.5,"right","whiff","right","fastball",-3.00211753698822
"50398",0.9,-1.5,"right","whiff","right","sinker",0.97441310484153
"50399",0.9,-1.5,"right","whiff","right","slider",1.46735748742223
"50400",0.9,-1.5,"right","whiff","right","splitter",3.08137408010688
"50401",0.9,-1.4,"right","barrel","left","changeup",-4.24295199516348
"50402",0.9,-1.4,"right","barrel","left","curveball",-3.26051412252349
"50403",0.9,-1.4,"right","barrel","left","cutter",-3.95553295566074
"50404",0.9,-1.4,"right","barrel","left","fastball",-3.51638140656273
"50405",0.9,-1.4,"right","barrel","left","sinker",-3.71552635985617
"50406",0.9,-1.4,"right","barrel","left","slider",-4.08244940418188
"50407",0.9,-1.4,"right","barrel","left","splitter",-5.80782566957113
"50408",0.9,-1.4,"right","barrel","right","changeup",-2.18951134557743
"50409",0.9,-1.4,"right","barrel","right","curveball",-3.78874933168676
"50410",0.9,-1.4,"right","barrel","right","cutter",-4.51684181391055
"50411",0.9,-1.4,"right","barrel","right","fastball",-3.37917696855706
"50412",0.9,-1.4,"right","barrel","right","sinker",-2.62722647141795
"50413",0.9,-1.4,"right","barrel","right","slider",-3.61718764426439
"50414",0.9,-1.4,"right","barrel","right","splitter",-3.3186785546036
"50415",0.9,-1.4,"right","benefit","left","changeup",-1.21804826772865
